"","ID","Description","Calories","Protein","TotalFat","Carbohydrate","Sodium","Cholesterol","Calcium","Iron","Potassium","Sugar","VitaminC","VitaminD","VitaminE","HighSodium","HighCalories","HighProtein","HighSugar","HighTotalFat"
"3357",12087,"NUTS,CASHEW NUTS,RAW",553,18.22,43.85,30.19,289,0,37,6.68,740,5.91,0.5,0,0.9,0,1,1,0,1
"3358",12088,"CASHEW BUTTER,PLN,WO/SALT",587,17.56,49.41,27.57,318,0,43,5.03,652,8.20492025989368,0,0,1.45826641912277,0,1,1,0,1
"3359",12093,"CHESTNUTS,CHINESE,RAW",224,4.2,1.11,49.07,516,0,18,1.41,554,8.20492025989368,36,0,1.45826641912277,0,1,0,0,0
"3360",12094,"CHESTNUTS,CHINESE,DRIED",363,6.82,1.81,79.76,750,0,29,2.29,781,8.20492025989368,58.5,0,1.45826641912277,1,1,0,0,0
"3361",12095,"CHESTNUTS,CHINESE,BLD&STMD",153,2.88,0.76,33.64,371,0,12,0.97,397,8.20492025989368,24.7,0,1.45826641912277,0,0,0,0,0
"3362",12096,"CHESTNUTS,CHINESE,ROASTED",239,4.48,1.19,52.36,636,0,19,1.5,583,8.20492025989368,38.4,0,1.45826641912277,0,1,0,0,0
"3363",12097,"CHESTNUTS,EUROPEAN,RAW,UNPEELED",213,2.42,2.26,45.54,516,0,27,1.01,626,8.20492025989368,43,0,1.45826641912277,0,0,0,0,0
"3364",12098,"CHESTNUTS,EUROPEAN,RAW,PEELED",196,1.63,1.25,44.17,371,0,19,0.94,591,8.20492025989368,40.2,0,1.45826641912277,0,0,0,0,0
"3365",12099,"CHESTNUTS,EUROPEAN,DRIED,UNPEELED",374,6.39,4.45,77.31,602,0,67,2.38,880,8.20492025989368,15,0,1.45826641912277,0,1,0,0,0
"3366",12100,"CHESTNUTS,EUROPEAN,DRIED,PEELED",369,5.01,3.91,78.43,602,0,64,2.39,883,8.20492025989368,15.1,0,1.45826641912277,0,1,0,0,0
"3367",12101,"CHESTNUTS,EUROPEAN,BLD&STMD",131,2,1.38,27.76,482,0,46,1.73,773,8.20492025989368,26.7,0,1.45826641912277,0,0,0,0,0
"3368",12104,"COCONUT MEAT,RAW",354,3.33,33.49,15.23,403,0,14,2.43,452,6.23,3.3,0,0.24,0,1,0,0,1
"3369",12108,"COCONUT MEAT,DRIED (DESICCATED),NOT SWTND",660,6.88,64.53,23.65,602,0,26,3.32,649,7.35,1.5,0,0.44,0,1,0,0,1
"3370",12109,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,PACKAGED",456,3.13,27.99,51.85,500,0,11,1.51,458,36.75,0,0,0,0,1,0,1,1
"3371",12110,"COCONUT MEAT,DRIED (DESICCATED),SWTND,FLAKED,CND",443,3.35,31.69,40.91,403,0,14,1.84,417,8.20492025989368,0,0,1.45826641912277,0,1,0,0,1
"3372",12114,"COCONUT MEAT,DRIED (DESICCATED),TSTD",592,5.3,47,44.4,602,0,27,3.39,660,8.20492025989368,1.5,0,1.45826641912277,0,1,0,0,1
"3373",12115,"COCONUT CRM,RAW (LIQ EXPRESSED FROM GRATED MEAT)",330,3.63,34.68,6.65,636,0,11,2.28,418,8.20492025989368,2.8,0,1.45826641912277,0,1,0,0,1
"3374",12116,"NUTS,COCNT CRM,CND,SWTND",357,1.17,16.31,53.21,592,0,4,0.13,130,51.5,0,0,0.13,0,1,0,1,1
"3375",12117,"COCONUT MILK,RAW (LIQ EXPRESSED FROM GRATED MEAT&H2O)",230,2.29,23.84,5.54,318,0,16,1.64,339,3.34,2.8,0,0.15,0,1,0,0,1
"3376",12118,"COCONUT MILK,CND (LIQ EXPRESSED FROM GRATED MEAT&H2O)",197,2.02,21.33,2.81,299,0,18,3.3,292,8.20492025989368,1,0,1.45826641912277,0,0,0,0,1
"3377",12119,"COCONUT H2O (LIQ FROM COCONUTS)",19,0.72,0.2,3.71,272,0,24,0.29,325,2.61,2.4,0,0,0,0,0,0,0
"3378",12120,"HAZELNUTS OR FILBERTS",628,14.95,60.75,16.7,2,0,114,4.7,751,4.34,6.3,0,15.03,0,1,1,0,1
"3379",12121,"HAZELNUTS OR FILBERTS,BLANCHED",629,13.7,61.15,17,2,0,149,3.3,737,3.49,2,0,17.5,0,1,1,0,1
"3380",12122,"HAZELNUTS OR FILBERTS,DRY RSTD,WO/SALT",646,15.03,62.4,17.6,2,0,123,4.38,797,4.89,3.8,0,15.28,0,1,1,0,1
"3381",12127,"GINKGO NUTS,RAW",182,4.32,1.68,37.6,955,0,2,1,618,8.20492025989368,15,0,1.45826641912277,1,0,0,0,0
"3382",12128,"GINKGO NUTS,DRIED",348,10.35,2,72.45,299,0,20,1.6,885,8.20492025989368,29.3,0,1.45826641912277,0,1,0,0,0
"3383",12129,"GINKGO NUTS,CANNED",111,2.29,1.62,22.1,535,0,4,0.29,218,8.20492025989368,9.1,0,1.45826641912277,0,0,0,0,0
"3384",12130,"HICKORYNUTS,DRIED",657,12.72,64.37,18.25,3,0,61,2.12,543,8.20492025989368,2,0,1.45826641912277,0,1,1,0,1
"3385",12131,"MACADAMIA NUTS,RAW",718,7.91,75.77,13.82,750,0,85,3.69,465,4.57,1.2,0,0.54,1,1,0,0,1
"3386",12132,"MACADAMIA NUTS,DRY RSTD,WO/SALT",718,7.79,76.08,13.38,636,0,70,2.65,460,4.14,0.7,0,0.57,0,1,0,0,1
"3387",12135,"MIXED NUTS,DRY RSTD,W/PNUTS,WO/SALT",594,17.3,51.45,25.35,289,0,70,3.7,691,8.20492025989368,0.4,0,1.45826641912277,0,1,1,0,1
"3388",12137,"MIXED NUTS,OIL RSTD,W/PNUTS,WO/SALT",607,20.04,53.95,21.05,750,0,117,2.61,719,4.15,0.5,0,7.82,1,1,1,0,1
"3389",12138,"MIXED NUTS,OIL RSTD,WO/PNUTS,WO/SALT",615,15.52,56.17,22.27,277,0,106,2.57,650,8.20492025989368,0.5,0,1.45826641912277,0,1,1,0,1
"3390",12140,"FORMULATED,WHEAT-BASED,UNFLAVORED,W/SALT",622,13.82,57.7,23.68,763,0,26,2.4,410,8.20492025989368,0.1,0,1.45826641912277,1,1,1,0,1
"3391",12142,"PECANS",691,9.17,71.97,13.86,2,0,70,2.53,516,3.97,1.1,0,1.4,0,1,0,0,1
"3392",12143,"PECANS,DRY RSTD,WO/SALT",710,9.5,74.27,13.55,3,0,72,2.8,531,4.06,0.7,0,1.3,0,1,0,0,1
"3393",12144,"PECANS,OIL RSTD,WO/SALT",715,9.2,75.23,13.01,3,0,67,2.47,492,3.97,0.7,0,2.53,0,1,0,0,1
"3394",12145,"NUTS,PILINUTS,DRIED",719,10.8,79.55,3.98,516,0,145,3.53,615,8.20492025989368,0.6,0.577190904784462,1.45826641912277,0,1,0,0,1
"3395",12147,"NUTS,PINE NUTS,DRIED",673,13.69,68.37,13.08,371,0,16,5.53,691,3.59,0.8,0,9.33,0,1,1,0,1
"3396",12149,"PINE NUTS,PINYON,DRIED",629,11.57,60.98,19.3,977,0,8,3.06,715,8.20492025989368,2,0,1.45826641912277,1,1,0,0,1
"3397",12151,"PISTACHIO NUTS,RAW",562,20.27,45.39,27.51,3,0,105,3.92,11,7.66,5.6,0,2.3,0,1,1,0,1
"3398",12152,"PISTACHIO NUTS,DRY RSTD,WO/SALT",567,20.95,44.82,29.38,858,0,107,4.03,6,7.74,3,0,2.42,1,1,1,0,1
"3399",12154,"WALNUTS,BLACK,DRIED",618,24.06,59,9.91,371,0,61,3.12,632,1.1,1.7,0,1.8,0,1,1,0,1
"3400",12155,"WALNUTS,ENGLISH",654,15.23,65.21,13.71,371,0,98,2.91,548,2.61,1.3,0,0.7,0,1,1,0,1
"3401",12158,"BREADFRUIT SEEDS,ROASTED",207,6.2,2.7,40.1,494,0,86,0.9,22,8.20492025989368,7.6,0,1.45826641912277,0,0,0,0,0
"3402",12160,"COTTONSEED KRNLS,RSTD (GLANDLESS)",506,32.59,36.29,21.9,458,0,100,5.4,64,8.20492025989368,9,0,1.45826641912277,0,1,1,0,1
"3403",12163,"PUMPKIN&SQUASH SEEDS,WHL,RSTD,WO/SALT",446,18.55,19.4,53.75,350,0,55,3.31,858,8.20492025989368,0.3,0,1.45826641912277,0,1,1,0,1
"3404",12166,"SESAME BUTTER,TAHINI,FROM RSTD&TSTD KRNLS (MOST COMMON TYPE)",595,17,53.76,21.19,284,0,426,8.95,520,0.49,0,0,0.25,0,1,1,0,1
"3405",12167,"CHESTNUTS,EUROPEAN,RSTD",245,3.17,2.2,52.96,371,0,29,0.91,690,10.6,26,0,0.5,0,1,0,1,0
"3406",12169,"SESAME BUTTER,PASTE",586,18.08,50.87,24.05,289,0,960,19.2,683,8.20492025989368,0,0,1.45826641912277,0,1,1,0,1
"3407",12170,"SESAME FLOUR,HIGH-FAT",526,30.78,37.1,26.62,656,0,159,15.17,530,8.20492025989368,0,0,1.45826641912277,1,1,1,0,1
"3408",12171,"SESAME BUTTER,TAHINI,FROM UNROASTED KRNLS",607,17.95,56.44,17.89,3,0,141,6.35,567,8.20492025989368,0,0,1.45826641912277,0,1,1,0,1
"3409",12174,"WATERMELON SD KRNLS,DRIED",557,28.33,47.37,15.31,1193,0,54,7.28,730,8.20492025989368,0,0,1.45826641912277,1,1,1,0,1
"3410",12175,"CHESTNUTS,JAPANESE,DRIED",360,5.25,1.24,81.43,571,0,72,3.38,804,8.20492025989368,61.3,0,1.45826641912277,0,1,0,0,0
"3411",12176,"COCONUT MILK,FRZ (LIQ EXPRESSED FROM GRATED MEAT&H2O)",202,1.61,20.8,5.58,289,0,4,0.81,305,8.20492025989368,1.1,0,1.45826641912277,0,0,0,0,1
"3412",12177,"COCONUT MEAT,DRIED (DESICCATED),CRMD",684,5.3,69.08,21.52,602,0,26,3.36,657,8.20492025989368,1.5,0,1.45826641912277,0,1,0,0,1
"3413",12179,"COCONUT MEAT,DRIED (DESICCATED),SWTND,SHREDDED",501,2.88,35.49,47.67,474,0,15,1.92,431,43.17,0.7,0,0.39,0,1,0,1,1
"3414",12193,"SISYMBRIUM SP. SEEDS,WHL,DRIED",318,12.14,4.6,58.26,1149,0,1633,0.11,246,8.20492025989368,30.7,0.577190904784462,1.45826641912277,1,1,1,0,0
